Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_001246,03/28/2022,Male,440000,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Black,18001,SUV,Aurora
C_CND_001247,03/28/2022,Male,845000,Scrivener Performance Engineering,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27001,Passenger,Greenville
C_CND_001248,03/28/2022,Female,766000,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,25001,SUV,Pasco
C_CND_001249,03/28/2022,Male,743000,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Red,26001,SUV,Janesville
C_CND_001250,03/28/2022,Female,650000,Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,SUV,Scottsdale
C_CND_001251,03/28/2022,Male,790000,Hatfield Volkswagen,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Pasco
C_CND_001252,03/28/2022,Female,1230000,McKinney Dodge Chrysler Jeep,Honda,Civic,Overhead Camshaft,Manual,Black,43000,Hatchback,Scottsdale
C_CND_001253,03/28/2022,Female,1200000,Motor Vehicle Branch Office,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Austin
C_CND_001254,03/28/2022,Female,1210000,Ryder Truck Rental and Leasing,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,Hardtop,Middletown
C_CND_001255,03/28/2022,Male,1400000,New Castle Ford Lincoln Mercury,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Aurora
C_CND_001256,03/28/2022,Male,2225000,Saab-Belle Dodge,Saab,03-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26500,Sedan,Aurora
C_CND_001257,03/28/2022,Male,975000,Scrivener Performance Engineering,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,Hatchback,Greenville
C_CND_001258,03/28/2022,Male,4225000,Star Enterprises Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41500,Hatchback,Pasco
C_CND_001259,03/28/2022,Male,2100000,Suburban Ford,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Janesville
C_CND_001260,03/28/2022,Male,1392000,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24200,SUV,Scottsdale
C_CND_001261,03/28/2022,Male,13500,Chrysler Plymouth,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,SUV,Janesville
C_CND_001262,03/28/2022,Male,13500,Classic Chevy,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,Hatchback,Scottsdale
C_CND_001263,03/28/2022,Male,1700000,Clay Johnson Auto Sales,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Austin
C_CND_001264,03/28/2022,Male,2690000,Diehl Motor CO Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,16000,Passenger,Middletown
C_CND_001265,03/28/2022,Male,1500000,Tri-State Mack Inc,Saturn,SC,Overhead Camshaft,Manual,Red,61000,Hardtop,Scottsdale
C_CND_001266,03/28/2022,Male,415000,New Castle Ford Lincoln Mercury,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,Hatchback,Austin
C_CND_001267,03/28/2022,Female,826000,Pars Auto Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,Passenger,Middletown
C_CND_001268,03/28/2022,Male,585000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,Hatchback,Aurora
C_CND_001269,03/28/2022,Male,700500,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19500,SUV,Greenville
C_CND_001270,03/28/2022,Male,2385000,Rabun Used Car Sales,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29500,Passenger,Pasco
C_CND_001271,03/29/2022,Male,730000,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Austin
C_CND_001272,03/29/2022,Female,916500,Buddy Storbeck's Diesel Service Inc,Saturn,SW,Overhead Camshaft,Manual,Black,36500,Passenger,Middletown
C_CND_001273,03/29/2022,Male,635000,C & M Motors Inc,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Aurora
C_CND_001274,03/29/2022,Male,620000,Capitol KIA,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Red,24000,Sedan,Greenville
C_CND_001275,03/29/2022,Male,447000,Chrysler of Tri-Cities,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001,SUV,Pasco
C_CND_001276,03/29/2022,Male,730000,Chrysler Plymouth,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Janesville
C_CND_001277,03/29/2022,Male,678000,Classic Chevy,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Scottsdale
C_CND_001278,03/29/2022,Male,580000,Clay Johnson Auto Sales,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Austin
C_CND_001279,03/29/2022,Male,13500,Suburban Ford,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,Hardtop,Janesville
C_CND_001280,03/29/2022,Male,860000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Red,17000,SUV,Pasco
C_CND_001281,03/29/2022,Male,13500,Progressive Shippers Cooperative Association No,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,Passenger,Janesville
C_CND_001282,03/29/2022,Male,740000,Rabun Used Car Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Sedan,Scottsdale
C_CND_001283,03/29/2022,Male,13500,Race Car Help,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Austin
C_CND_001284,03/29/2022,Male,13500,Ryder Truck Rental and Leasing,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,Passenger,Middletown
C_CND_001285,03/29/2022,Male,816000,Saab-Belle Dodge,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV,Aurora
C_CND_001286,03/29/2022,Male,800000,Scrivener Performance Engineering,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Greenville
C_CND_001287,03/29/2022,Male,13500,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Austin
C_CND_001288,03/29/2022,Male,2445000,Progressive Shippers Cooperative Association No,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20500,Hatchback,Janesville
C_CND_001289,03/29/2022,Male,520000,Rabun Used Car Sales,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Scottsdale
C_CND_001290,03/29/2022,Female,3110000,Race Car Help,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Austin
C_CND_001291,03/29/2022,Female,785000,Ryder Truck Rental and Leasing,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27000,Hatchback,Middletown
C_CND_001292,03/29/2022,Male,2000000,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hatchback,Aurora
C_CND_001293,03/29/2022,Male,1350000,Scrivener Performance Engineering,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Greenville
C_CND_001294,03/29/2022,Male,13500,Star Enterprises Inc,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Pasco
C_CND_001295,03/29/2022,Male,625000,Gartner Buick Hyundai Saab,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,Sedan,Greenville
C_CND_001296,03/29/2022,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Pasco
C_CND_001297,03/29/2022,Male,13500,Iceberg Rentals,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,Passenger,Janesville
C_CND_001298,03/29/2022,Male,850000,McKinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,Hatchback,Scottsdale
C_CND_001299,03/29/2022,Male,500000,Motor Vehicle Branch Office,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Austin
C_CND_001300,03/29/2022,Male,582000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Middletown
C_CND_001301,03/29/2022,Male,725000,New Castle Ford Lincoln Mercury,Audi,A6,Overhead Camshaft,Manual,Pale White,14000,SUV,Aurora
C_CND_001302,03/29/2022,Female,500000,Pars Auto Sales,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Red,15000,Passenger,Greenville
C_CND_001303,03/29/2022,Female,4100000,Race Car Help,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Janesville
C_CND_001304,03/29/2022,Female,13500,Ryder Truck Rental and Leasing,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Hatchback,Austin
C_CND_001305,03/29/2022,Male,1500000,Saab-Belle Dodge,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Austin
C_CND_001306,03/29/2022,Male,1655000,Scrivener Performance Engineering,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9500,SUV,Middletown
C_CND_001307,03/29/2022,Male,1800000,Star Enterprises Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000,SUV,Aurora
C_CND_001308,03/29/2022,Male,1880000,Suburban Ford,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,Hatchback,Greenville
C_CND_001309,03/29/2022,Male,2405000,Tri-State Mack Inc,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19500,Passenger,Pasco
C_CND_001310,03/29/2022,Female,1850000,U-Haul CO,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hatchback,Janesville
C_CND_001311,03/30/2022,Male,712000,Diehl Motor CO Inc,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,SUV,Middletown
C_CND_001312,03/30/2022,Male,840000,Enterprise Rent A Car,Nissan,Maxima,Overhead Camshaft,Manual,Red,16000,Sedan,Aurora
C_CND_001313,03/30/2022,Male,980000,Gartner Buick Hyundai Saab,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,15001,Hatchback,Greenville
C_CND_001314,03/30/2022,Male,1020000,Star Enterprises Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Pasco
C_CND_001315,03/30/2022,Female,13500,Suburban Ford,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,Sedan,Janesville
C_CND_001316,03/30/2022,Male,660000,Tri-State Mack Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Red,22000,SUV,Scottsdale
C_CND_001317,03/30/2022,Male,1900000,Suburban Ford,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,Hatchback,Janesville
C_CND_001318,03/30/2022,Male,1002500,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17250,SUV,Scottsdale
C_CND_001319,03/30/2022,Male,13500,U-Haul CO,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,Passenger,Austin
C_CND_001320,03/30/2022,Male,655000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,SUV,Pasco
C_CND_001321,03/30/2022,Male,1050000,Progressive Shippers Cooperative Association No,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
C_CND_001322,03/30/2022,Male,13500,U-Haul CO,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Austin
C_CND_001323,03/30/2022,Female,880000,Progressive Shippers Cooperative Association No,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Austin
C_CND_001324,03/30/2022,Female,1385000,Rabun Used Car Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60500,Passenger,Austin
C_CND_001325,03/30/2022,Male,1000000,Race Car Help,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Middletown
C_CND_001326,03/31/2022,Female,1000000,Hatfield Volkswagen,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,SUV,Pasco
C_CND_001327,03/31/2022,Male,605100,Iceberg Rentals,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11100,Passenger,Janesville
C_CND_001328,03/31/2022,Male,880000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Scottsdale
C_CND_001329,03/31/2022,Male,1242000,U-Haul CO,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71200,SUV,Austin
C_CND_001330,03/31/2022,Male,1365000,Progressive Shippers Cooperative Association No,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,17500,Sedan,Janesville
C_CND_001331,03/31/2022,Female,2360000,Capitol KIA,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,Hardtop,Greenville
C_CND_001332,03/31/2022,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Middletown
C_CND_001333,03/31/2022,Male,2415000,C & M Motors Inc,Toyota,Sienna,Overhead Camshaft,Manual,Black,27500,Passenger,Aurora
C_CND_001334,03/31/2022,Male,1055000,Capitol KIA,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21500,SUV,Greenville
C_CND_001335,03/31/2022,Male,2580000,Enterprise Rent A Car,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,Hardtop,Aurora
C_CND_001336,03/31/2022,Male,540000,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,SUV,Middletown
C_CND_001337,03/31/2022,Male,600000,Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,SUV,Aurora
C_CND_001338,03/31/2022,Male,945000,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Aurora
C_CND_001339,03/31/2022,Male,290000,Saab-Belle Dodge,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12000,SUV,Greenville
C_CND_001340,03/31/2022,Male,1810000,Scrivener Performance Engineering,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,SUV,Pasco
C_CND_001341,04/02/2022,Male,577000,Motor Vehicle Branch Office,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Austin
C_CND_001342,04/02/2022,Male,13500,Nebo Chevrolet,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Middletown
C_CND_001343,04/02/2022,Male,1030000,New Castle Ford Lincoln Mercury,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,SUV,Aurora
C_CND_001344,04/02/2022,Male,605000,Pars Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31000,Passenger,Greenville
C_CND_001345,04/02/2022,Female,685000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Pasco
C_CND_001346,04/02/2022,Male,13500,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Red,17000,Sedan,Janesville
C_CND_001347,04/02/2022,Male,660000,Race Car Help,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,Hatchback,Austin
C_CND_001348,04/02/2022,Male,875000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Middletown
C_CND_001349,04/02/2022,Male,1350000,Saab-Belle Dodge,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Aurora
C_CND_001350,04/02/2022,Male,13500,Scrivener Performance Engineering,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Red,12000,Passenger,Greenville
C_CND_001351,04/02/2022,Male,1020000,Star Enterprises Inc,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,SUV,Pasco
C_CND_001352,04/02/2022,Male,1870000,Scrivener Performance Engineering,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69001,Hardtop,Greenville
C_CND_001353,04/02/2022,Male,1990000,Chrysler of Tri-Cities,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Pasco
C_CND_001354,04/02/2022,Male,13500,Chrysler Plymouth,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Sedan,Janesville
C_CND_001355,04/02/2022,Male,3025000,Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Black,22500,SUV,Scottsdale
C_CND_001356,04/02/2022,Female,2500000,Clay Johnson Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Austin
C_CND_001357,04/02/2022,Female,2500000,Diehl Motor CO Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22000,Passenger,Middletown
C_CND_001358,04/02/2022,Male,1502000,Enterprise Rent A Car,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28200,Sedan,Aurora
C_CND_001359,04/02/2022,Male,900000,Scrivener Performance Engineering,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25000,Hardtop,Greenville
C_CND_001360,04/02/2022,Male,670000,Star Enterprises Inc,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Pasco
C_CND_001361,04/02/2022,Female,485000,Scrivener Performance Engineering,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,Hardtop,Greenville
C_CND_001362,04/02/2022,Male,465000,Tri-State Mack Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Scottsdale
C_CND_001363,04/02/2022,Male,842000,U-Haul CO,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Austin
C_CND_001364,04/02/2022,Male,13500,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,SUV,Janesville
C_CND_001365,04/02/2022,Male,13500,Star Enterprises Inc,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
C_CND_001366,04/02/2022,Female,950000,Suburban Ford,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,Hatchback,Austin
C_CND_001367,04/02/2022,Male,13500,Tri-State Mack Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Austin
C_CND_001368,04/02/2022,Male,13500,U-Haul CO,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,SUV,Middletown
C_CND_001369,04/02/2022,Male,1593000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19300,Sedan,Aurora
C_CND_001370,04/02/2022,Male,3100000,C & M Motors Inc,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31000,Passenger,Greenville
C_CND_001371,04/04/2022,Male,753000,Rabun Used Car Sales,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,SUV,Scottsdale
C_CND_001372,04/04/2022,Male,857000,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Austin
C_CND_001373,04/04/2022,Male,1500000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Middletown
C_CND_001374,04/04/2022,Male,730000,Saab-Belle Dodge,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Aurora
C_CND_001375,04/04/2022,Male,900000,Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Greenville
C_CND_001376,04/04/2022,Male,740000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Pasco
C_CND_001377,04/04/2022,Male,931000,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Janesville
C_CND_001378,04/04/2022,Male,535600,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9600,Hatchback,Scottsdale
C_CND_001379,04/04/2022,Male,13500,U-Haul CO,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,SUV,Austin
C_CND_001380,04/04/2022,Male,1085000,Classic Chevy,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,Hardtop,Austin
C_CND_001381,04/04/2022,Female,970000,U-Haul CO,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Austin
C_CND_001382,04/04/2022,Male,877500,Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Black,21500,SUV,Middletown
C_CND_001383,04/04/2022,Male,13500,Scrivener Performance Engineering,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,Hardtop,Greenville
C_CND_001384,04/04/2022,Male,898000,Clay Johnson Auto Sales,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hardtop,Austin
C_CND_001385,04/04/2022,Male,13500,Chrysler of Tri-Cities,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Pasco
C_CND_001386,04/04/2022,Male,685000,Chrysler Plymouth,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Janesville
C_CND_001387,04/04/2022,Male,270000,Classic Chevy,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan,Scottsdale
C_CND_001388,04/04/2022,Female,790000,Clay Johnson Auto Sales,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Austin
C_CND_001389,04/04/2022,Male,1221000,Gartner Buick Hyundai Saab,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26100,Sedan,Greenville
C_CND_001390,04/04/2022,Male,2550000,Hatfield Volkswagen,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28000,Hatchback,Pasco
C_CND_001391,04/04/2022,Male,1470000,Iceberg Rentals,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Janesville
C_CND_001392,04/04/2022,Male,13500,McKinney Dodge Chrysler Jeep,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Scottsdale
C_CND_001393,04/04/2022,Female,1950000,Motor Vehicle Branch Office,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22000,Passenger,Austin
C_CND_001394,04/04/2022,Female,13500,Nebo Chevrolet,Honda,Passport,Overhead Camshaft,Manual,Black,22000,Hatchback,Middletown
C_CND_001395,04/04/2022,Female,1300000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hatchback,Aurora
C_CND_001396,04/04/2022,Male,725000,Pars Auto Sales,Honda,Civic,Overhead Camshaft,Manual,Black,43000,Hatchback,Greenville
C_CND_001397,04/04/2022,Male,2140000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Pasco
C_CND_001398,04/04/2022,Female,1810000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45000,Hatchback,Scottsdale
C_CND_001399,04/04/2022,Male,930000,Star Enterprises Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,Hardtop,Pasco
C_CND_001400,04/04/2022,Male,1280000,Ryder Truck Rental and Leasing,Ford,Expedition,Overhead Camshaft,Manual,Pale White,14000,SUV,Middletown
C_CND_001401,04/04/2022,Male,13500,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,Sedan,Aurora
C_CND_001402,04/04/2022,Male,2525000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29500,Hardtop,Middletown
C_CND_001403,04/04/2022,Male,575500,U-Haul CO,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,Hardtop,Austin
C_CND_001404,04/04/2022,Male,901000,C & M Motors Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17000,Hardtop,Aurora
C_CND_001405,04/04/2022,Male,250000,Hatfield Volkswagen,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,Hardtop,Pasco
C_CND_001406,04/04/2022,Male,13500,U-Haul CO,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Austin
